,artist,firstName,gender,itemInSession,lastName,length,level,location,sessionId,song,userId
3425,Elliott Smith,Chloe,F,7,Cuevas,270.62812,paid,"San Francisco-Oakland-Hayward, CA",959,Twilight,49.0
3426,Cream,Mohammad,M,54,Rodriguez,298.23955,paid,"Sacramento--Roseville--Arden-Arcade, CA",900,White Room,88.0
3427,Blindside,Chloe,F,8,Cuevas,192.20853,paid,"San Francisco-Oakland-Hayward, CA",959,Pitiful (LP Version),49.0
3428,Benga,Hayden,F,34,Brock,276.71465,paid,"Detroit-Warren-Dearborn, MI",381,Benga's Off His Head,72.0
3429,Rammstein,Mohammad,M,55,Rodriguez,188.57751000000002,paid,"Sacramento--Roseville--Arden-Arcade, CA",900,Feuer Frei,88.0
3430,Timbaland / Mia,Hayden,F,35,Brock,234.52688999999998,paid,"Detroit-Warren-Dearborn, MI",381,Come Around,72.0
3431,,Hayden,F,36,Brock,,paid,"Detroit-Warren-Dearborn, MI",381,,72.0
3432,,,,37,,,paid,,381,,
3433,,Jacqueline,F,0,Lynch,,paid,"Atlanta-Sandy Springs-Roswell, GA",924,,29.0
3434,Les Savy Fav,Jacqueline,F,1,Lynch,181.9424,paid,"Atlanta-Sandy Springs-Roswell, GA",924,Bringing Us Down,29.0
3435,Kings Of Leon,Jacqueline,F,2,Lynch,201.79546000000002,paid,"Atlanta-Sandy Springs-Roswell, GA",924,Revelry,29.0
3436,Hot Water Music,Jacqueline,F,3,Lynch,156.62975,paid,"Atlanta-Sandy Springs-Roswell, GA",924,God Deciding,29.0
3437,Blue States,Jacqueline,F,4,Lynch,281.02485,paid,"Atlanta-Sandy Springs-Roswell, GA",924,Stereo 99,29.0
3438,The Black Keys,Jacqueline,F,5,Lynch,339.43465,paid,"Atlanta-Sandy Springs-Roswell, GA",924,Everywhere I Go,29.0
3439,Trafik,Jacqueline,F,6,Lynch,380.21179,paid,"Atlanta-Sandy Springs-Roswell, GA",924,Dirty Word,29.0
3440,,,,0,,,paid,,933,,
3441,,,,1,,,paid,,933,,
3442,,Tegan,F,2,Levine,,paid,"Portland-South Portland, ME",933,,80.0
3443,,Ryann,F,0,Smith,,free,"Palestine, TX",938,,92.0
3444,Alice Cooper,Ryann,F,1,Smith,155.42812,free,"Palestine, TX",938,Under My Wheels (Live),92.0
3445,,Tegan,F,3,Levine,,paid,"Portland-South Portland, ME",933,,80.0
3446,,Tegan,F,4,Levine,,paid,"Portland-South Portland, ME",933,,80.0
3447,The Rolling Stones,Ryann,F,2,Smith,271.49016,free,"Palestine, TX",938,Angie (1993 Digital Remaster),92.0
3448,,Tegan,F,5,Levine,,paid,"Portland-South Portland, ME",933,,80.0
3449,Enrique Iglesias,Ryann,F,3,Smith,264.202,free,"Palestine, TX",938,Hero,92.0
3450,Deadmau5,Tegan,F,6,Levine,429.94892999999996,paid,"Portland-South Portland, ME",933,Arguru,80.0
3451,Aphex Twin,Ryann,F,4,Smith,547.1342400000001,free,"Palestine, TX",938,Tha,92.0
3452,Metric,Tegan,F,7,Levine,286.24934,paid,"Portland-South Portland, ME",933,Help I'm Alive,80.0
3453,Warren Barfield,Tegan,F,8,Levine,222.98077,paid,"Portland-South Portland, ME",933,Love Is Not A Fight,80.0
3454,Jack Johnson,Ryann,F,5,Smith,283.92444,free,"Palestine, TX",938,They Do_ They Don't,92.0
3455,Akon,Tegan,F,9,Levine,235.85914,paid,"Portland-South Portland, ME",933,Lonely,80.0
3456,Pixies,Ryann,F,6,Smith,210.99057000000002,free,"Palestine, TX",938,Hey,92.0
3457,,Ryann,F,7,Smith,,free,"Palestine, TX",938,,92.0
3458,,,,8,,,free,,938,,
3459,Enya,Tegan,F,10,Levine,179.90485,paid,"Portland-South Portland, ME",933,To Go Beyond (II),80.0
3460,Steely Dan,Tegan,F,11,Levine,273.89342,paid,"Portland-South Portland, ME",933,Rikki Don't Lose That Number,80.0
3461,Salt-N-Pepa,Tegan,F,12,Levine,207.62077,paid,"Portland-South Portland, ME",933,Push It,80.0
3462,Five Finger Death Punch,Tegan,F,13,Levine,174.13179,paid,"Portland-South Portland, ME",933,Crossing Over,80.0
3463,Die Mooskirchner,Tegan,F,14,Levine,169.29914,paid,"Portland-South Portland, ME",933,Frisch und g'sund,80.0
3464,,Theodore,M,0,Smith,,free,"Houston-The Woodlands-Sugar Land, TX",953,,52.0
3465,Lynyrd Skynyrd,Theodore,M,1,Smith,216.60689,free,"Houston-The Woodlands-Sugar Land, TX",953,Sweet home Alabama,52.0
3466,Kostia,Theodore,M,2,Smith,281.10322,free,"Houston-The Woodlands-Sugar Land, TX",953,Secret Garden,52.0
3467,,Austin,M,0,Rosales,,free,"New York-Newark-Jersey City, NY-NJ-PA",802,,12.0
3468,,Theodore,M,0,Smith,,free,"Houston-The Woodlands-Sugar Land, TX",966,,52.0
3469,Frumpies,Anabelle,F,0,Simpson,134.47791,free,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",455,Hello Kitty,69.0
3470,Kenny G with Peabo Bryson,Anabelle,F,1,Simpson,264.75057000000004,free,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",455,By The Time This Night Is Over,69.0
3471,Biffy Clyro,Anabelle,F,2,Simpson,189.83138,free,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",455,God & Satan,69.0
3472,,Lily,F,0,Burns,,free,"New York-Newark-Jersey City, NY-NJ-PA",456,,32.0
3473,HIM,Lily,F,1,Burns,212.06159,free,"New York-Newark-Jersey City, NY-NJ-PA",456,Beautiful,32.0
3474,Matmos,Joseph,M,0,Gutierrez,1449.1162800000002,free,"Columbia, SC",284,Supreme Balloon,75.0
3475,Gary Allan,Ryann,F,0,Smith,259.83955,free,"Palestine, TX",328,The One,92.0
3476,Miracle Fortress,Ryann,F,1,Smith,200.9073,free,"Palestine, TX",328,Five Roses,92.0
3477,Don Omar,Ryann,F,2,Smith,261.35465,free,"Palestine, TX",328,Cuentale,92.0
3478,Jay-Z,Ryann,F,3,Smith,212.27057000000002,free,"Palestine, TX",328,D'Evils,92.0
3479,Red Hot Chili Peppers,Ryann,F,4,Smith,231.33995,free,"Palestine, TX",328,Easily (Album Version),92.0
3480,,Chloe,F,0,Cuevas,,free,"San Francisco-Oakland-Hayward, CA",437,,49.0
3481,Flogging Molly,Chloe,F,1,Cuevas,361.9522,free,"San Francisco-Oakland-Hayward, CA",437,Rebels of the Sacred Heart,49.0
3482,Reverend Horton Heat,Chloe,F,2,Cuevas,158.64118,free,"San Francisco-Oakland-Hayward, CA",437,Now_ Right Now,49.0
3483,Sea Wolf,Chloe,F,3,Cuevas,232.61995,free,"San Francisco-Oakland-Hayward, CA",437,I Made A Resolution,49.0
3484,Jason Mraz & Colbie Caillat,Chloe,F,4,Cuevas,189.6224,free,"San Francisco-Oakland-Hayward, CA",437,Lucky (Album Version),49.0
3485,Jamie Lidell,Chloe,F,5,Cuevas,175.25506000000001,free,"San Francisco-Oakland-Hayward, CA",437,Enoughs Enough,49.0
3486,Feist,Chloe,F,6,Cuevas,212.79302,free,"San Francisco-Oakland-Hayward, CA",437,Mushaboom (Postal Service Mix),49.0
3487,,Chloe,F,7,Cuevas,,free,"San Francisco-Oakland-Hayward, CA",437,,49.0
3488,,,,8,,,free,,437,,
3489,,,,9,,,free,,437,,
3490,,,,10,,,free,,437,,
3491,,Chloe,F,11,Cuevas,,free,"San Francisco-Oakland-Hayward, CA",437,,49.0
3492,Sex Slaves,Chloe,F,12,Cuevas,175.51628,free,"San Francisco-Oakland-Hayward, CA",437,We're Going Out Tonight,49.0
3493,,Chloe,F,0,Cuevas,,free,"San Francisco-Oakland-Hayward, CA",469,,49.0
3494,Rise Against,Chloe,F,1,Cuevas,169.482,free,"San Francisco-Oakland-Hayward, CA",469,To Them These Streets Belong,49.0
3495,,Mohammad,M,0,Rodriguez,,free,"Sacramento--Roseville--Arden-Arcade, CA",441,,88.0
3496,BeyoncÃÂ©,Mohammad,M,1,Rodriguez,359.54893,free,"Sacramento--Roseville--Arden-Arcade, CA",441,Get Me Bodied,88.0
3497,Nate Dogg,Mohammad,M,2,Rodriguez,356.38812,free,"Sacramento--Roseville--Arden-Arcade, CA",441,Never Leave Me Alone,88.0
3498,,Cierra,F,0,Finley,,free,"Richmond, VA",443,,96.0
3499,Taylor Swift,Cierra,F,1,Finley,233.89995,free,"Richmond, VA",443,Love Story,96.0
3500,Lynyrd Skynyrd,Ryan,M,0,Smith,216.60689,free,"San Jose-Sunnyvale-Santa Clara, CA",452,Sweet home Alabama,26.0
3501,Kelis,Cierra,F,2,Finley,293.58975,free,"Richmond, VA",443,Caught Out There (Explicit),96.0
3502,The Kills,Cierra,F,3,Finley,203.38893000000002,free,"Richmond, VA",443,Last Day Of Magic,96.0
3503,,Aleena,F,0,Kirby,,paid,"Waterloo-Cedar Falls, IA",448,,44.0
3504,Collie Buddz featuring Paul Wall,Aleena,F,1,Kirby,271.62077,paid,"Waterloo-Cedar Falls, IA",448,What A Feeling,44.0
3505,Charttraxx Karaoke,Cierra,F,4,Finley,225.17506,free,"Richmond, VA",443,Fireflies,96.0
3506,Band Of Horses,Aleena,F,2,Kirby,321.14893,paid,"Waterloo-Cedar Falls, IA",448,The Funeral (Album Version),44.0
3507,Coldplay,Aleena,F,3,Kirby,307.51302000000004,paid,"Waterloo-Cedar Falls, IA",448,Clocks,44.0
3508,Bon Jovi,Aleena,F,4,Kirby,228.75383,paid,"Waterloo-Cedar Falls, IA",448,Have A Nice Day,44.0
3509,P.O.D.,Aleena,F,5,Kirby,203.7024,paid,"Waterloo-Cedar Falls, IA",448,Alive (2006 Remastered Album Version),44.0
3510,Bloc Party,Aleena,F,6,Kirby,222.04036000000002,paid,"Waterloo-Cedar Falls, IA",448,Plans (Replanned by Mogwai),44.0
3511,Los Prisioneros,Aleena,F,7,Kirby,211.12117999999998,paid,"Waterloo-Cedar Falls, IA",448,Pa Pa Pa,44.0
3512,Octopus Project,Aleena,F,8,Kirby,175.25506000000001,paid,"Waterloo-Cedar Falls, IA",448,Lots More Stairs,44.0
3513,Roudoudou,Aleena,F,9,Kirby,18.41587,paid,"Waterloo-Cedar Falls, IA",448,Ecoute Ce Scratch,44.0
3514,Africando,Aleena,F,10,Kirby,253.54404,paid,"Waterloo-Cedar Falls, IA",448,Tierra Tradicional,44.0
3515,RUN-DMC Featuring Method Man_ Kenny Cash_ Mike Ransom_ and Jamel Simmons,Aleena,F,11,Kirby,266.52689,paid,"Waterloo-Cedar Falls, IA",448,Simmons Incorporated,44.0
3516,,Colm,M,0,Santana,,free,"Nashville-Davidson--Murfreesboro--Franklin, TN",414,,67.0
3517,Graham Coxon,Colm,M,1,Santana,197.14567,free,"Nashville-Davidson--Murfreesboro--Franklin, TN",414,I'm Goin' Away,67.0
3518,Queens Of The Stone Age,Aleena,F,12,Kirby,231.02649,paid,"Waterloo-Cedar Falls, IA",448,In The Fade,44.0
3519,Dance Gavin Dance,Colm,M,2,Santana,193.30567,free,"Nashville-Davidson--Murfreesboro--Franklin, TN",414,Strawberry AndrÃÂ© (Album Version),67.0
3520,,Colm,M,3,Santana,,free,"Nashville-Davidson--Murfreesboro--Franklin, TN",414,,67.0
3521,Passion Pit,Aleena,F,13,Kirby,243.69587,paid,"Waterloo-Cedar Falls, IA",448,Eyes As Candles,44.0
3522,,Aleena,F,14,Kirby,,paid,"Waterloo-Cedar Falls, IA",448,,44.0
3523,Black Eyed Peas,Colm,M,4,Santana,229.61587000000003,free,"Nashville-Davidson--Murfreesboro--Franklin, TN",414,Let's Get It Started,67.0
3524,Plastic Bertrand,Colm,M,5,Santana,180.00933999999998,free,"Nashville-Davidson--Murfreesboro--Franklin, TN",414,Ca plane pour moi,67.0
3525,Cream,Colm,M,6,Santana,166.5824,free,"Nashville-Davidson--Murfreesboro--Franklin, TN",414,Strange Brew,67.0
3526,Coldplay,Colm,M,7,Santana,284.39465,free,"Nashville-Davidson--Murfreesboro--Franklin, TN",414,A Message,67.0
3527,Cute Is What We Aim For,Colm,M,8,Santana,172.22485,free,"Nashville-Davidson--Murfreesboro--Franklin, TN",414,Sweat the Battle Before the Battle Sweats You (Album Version),67.0
3528,Metallica,Connar,M,0,Moreno,256.9922,free,"Houston-The Woodlands-Sugar Land, TX",218,Of Wolf And Man,62.0
3529,The Kills,Connar,M,1,Moreno,217.70404,free,"Houston-The Woodlands-Sugar Land, TX",218,Tape Song,62.0
3530,Foo Fighters,Connar,M,2,Moreno,271.38567,free,"Houston-The Woodlands-Sugar Land, TX",218,The Pretender,62.0
3531,Plaid,Connar,M,3,Moreno,260.96281,free,"Houston-The Woodlands-Sugar Land, TX",218,Eyen [Chosen by fans on Warp20.net],62.0
3532,,Brayden,M,0,Clark,,free,"New York-Newark-Jersey City, NY-NJ-PA",120,,41.0
3533,,Theodore,M,0,Harris,,free,"Red Bluff, CA",462,,14.0
3534,The Van Pelt,Theodore,M,1,Harris,208.71791000000002,free,"Red Bluff, CA",462,It's New To Me,14.0
3535,,Ryan,M,0,Smith,,free,"San Jose-Sunnyvale-Santa Clara, CA",472,,26.0
3536,44,Ryan,M,1,Smith,224.57424,free,"San Jose-Sunnyvale-Santa Clara, CA",472,Make You Smile,26.0
3537,,Rylan,M,0,George,,free,"Birmingham-Hoover, AL",446,,16.0
3538,Chris Brown,Rylan,M,1,George,275.1473,free,"Birmingham-Hoover, AL",446,I May Never Find,16.0
3539,KT Tunstall,Ryan,M,2,Smith,170.47465,free,"San Jose-Sunnyvale-Santa Clara, CA",472,Black Horse And The Cherry Tree (Radio Version),26.0
3540,Cascada,Rylan,M,2,George,184.39791,free,"Birmingham-Hoover, AL",446,Kids In America,16.0
3541,Incubus,Ryan,M,3,Smith,293.38077000000004,free,"San Jose-Sunnyvale-Santa Clara, CA",472,Black Heart Inertia,26.0
3542,,Ryan,M,4,Smith,,free,"San Jose-Sunnyvale-Santa Clara, CA",472,,26.0
3543,,Ryan,M,5,Smith,,free,"San Jose-Sunnyvale-Santa Clara, CA",472,,26.0
3544,,Tegan,F,0,Levine,,paid,"Portland-South Portland, ME",435,,80.0
3545,Miike Snow,Tegan,F,1,Levine,220.83872999999997,paid,"Portland-South Portland, ME",435,Black & Blue,80.0
3546,Cartola,Tegan,F,2,Levine,208.92689,paid,"Portland-South Portland, ME",435,Sala De RecepÃÂ§ÃÂ£o,80.0
3547,Kill The Client,Tegan,F,3,Levine,70.68689,paid,"Portland-South Portland, ME",435,Commander In Thief,80.0
3548,,Tegan,F,4,Levine,,paid,"Portland-South Portland, ME",435,,80.0
3549,Wolfmother,Tegan,F,5,Levine,175.82975,paid,"Portland-South Portland, ME",435,Woman,80.0
3550,Old Crow Medicine Show,Tegan,F,6,Levine,231.73179,paid,"Portland-South Portland, ME",435,Wagon Wheel,80.0
3551,Architecture In Helsinki,Tegan,F,7,Levine,173.73995,paid,"Portland-South Portland, ME",435,Debbie,80.0
3552,Charlie Louvin,Tegan,F,8,Levine,170.86649,paid,"Portland-South Portland, ME",435,I Think I'll Live,80.0
3553,Miguel Morales,Tegan,F,9,Levine,270.78485,paid,"Portland-South Portland, ME",435,La Derrota de Un Don Juan,80.0
3554,Dominique A,Tegan,F,10,Levine,153.20771000000002,paid,"Portland-South Portland, ME",435,Le Courage Des Oiseaux,80.0
3555,Cock Sparrer,Tegan,F,11,Levine,203.25832,paid,"Portland-South Portland, ME",435,Run With The Blind,80.0
3556,Jimmy Wakely,Tegan,F,12,Levine,165.74649,paid,"Portland-South Portland, ME",435,I Love You So Much It Hurts,80.0
3557,Peter Doherty,Tegan,F,13,Levine,217.02485,paid,"Portland-South Portland, ME",435,A Little Death Around the Eyes,80.0
3558,Katy Perry,Tegan,F,14,Levine,246.41261,paid,"Portland-South Portland, ME",435,Thinking Of You,80.0
3559,Sidewalk Prophets,Molly,F,0,Taylor,260.62322,free,"St. Louis, MO-IL",464,You Love Me Anyway (Album),35.0
3560,Rise Against,Molly,F,1,Taylor,221.17832,free,"St. Louis, MO-IL",464,Torches,35.0
3561,K'Naan,Molly,F,2,Taylor,220.49913999999998,free,"St. Louis, MO-IL",464,Wavin'  Flag,35.0
3562,Patrick Jumpen,Ryan,M,0,Smith,208.87465,free,"San Jose-Sunnyvale-Santa Clara, CA",480,Holiday,26.0
3563,Alicia Keys,Ryan,M,1,Smith,216.47627999999997,free,"San Jose-Sunnyvale-Santa Clara, CA",480,Empire State Of Mind (Part II) Broken Down,26.0
3564,The Grass Roots,Sara,F,72,Johnson,166.71302,paid,"Winston-Salem, NC",411,Let's Live For Today,95.0
3565,Stars,Sara,F,73,Johnson,298.94485,paid,"Winston-Salem, NC",411,Time Can Never Kill The True Heart,95.0
3566,Eddie Palmieri,Sara,F,74,Johnson,391.83628,paid,"Winston-Salem, NC",411,Nada De Ti,95.0
3567,The Bravery,Sara,F,75,Johnson,168.14975,paid,"Winston-Salem, NC",411,Give In,95.0
3568,K.U.K.L,Sara,F,76,Johnson,181.28933999999998,paid,"Winston-Salem, NC",411,Anna,95.0
3569,The Fray,Sara,F,77,Johnson,209.97179,paid,"Winston-Salem, NC",411,Syndicate,95.0
3570,Chuck Berry,Sara,F,78,Johnson,147.06893,paid,"Winston-Salem, NC",411,Roll Over Beethoven,95.0
3571,Dimmu Borgir,Sara,F,79,Johnson,468.47955,paid,"Winston-Salem, NC",411,Kings Of The Carnival Creation,95.0
3572,Jimmy Nail,Sara,F,80,Johnson,245.65506000000002,paid,"Winston-Salem, NC",411,Ain't No Doubt,95.0
3573,Weezer,Sara,F,81,Johnson,189.43955,paid,"Winston-Salem, NC",411,Pork And Beans,95.0
3574,,Wyatt,M,0,Scott,,free,"Eureka-Arcata-Fortuna, CA",551,,9.0
3575,Madcon,Wyatt,M,1,Scott,215.92771000000002,free,"Eureka-Arcata-Fortuna, CA",551,Beggin',9.0
3576,Joe Williams / Count Basie,Sara,F,82,Johnson,184.94648999999998,paid,"Winston-Salem, NC",411,Teach Me Tonight,95.0
3577,Emil Gilels/Orchestre de la SociÃÂ©tÃÂ© des Concerts du Conservatoire/AndrÃÂ© Cluytens,Sara,F,83,Johnson,375.19628,paid,"Winston-Salem, NC",411,Piano Concerto No. 2 in G minor Op. 22 (2006 Digital Remaster): III.  Presto,95.0
3578,Modwheelmood,Sara,F,84,Johnson,209.71057,paid,"Winston-Salem, NC",411,Sunday Morning,95.0
3579,,Sara,F,85,Johnson,,paid,"Winston-Salem, NC",411,,95.0
3580,,Sara,F,86,Johnson,,paid,"Winston-Salem, NC",411,,95.0
3581,,Sara,F,87,Johnson,,paid,"Winston-Salem, NC",411,,95.0
3582,,Mohammad,M,0,Rodriguez,,free,"Sacramento--Roseville--Arden-Arcade, CA",539,,88.0
3583,John Mayer,Tegan,F,0,Levine,201.16853,paid,"Portland-South Portland, ME",548,Waiting On The World To Change,80.0
3584,Ten Years After,Tegan,F,1,Levine,122.3571,paid,"Portland-South Portland, ME",548,Two Time Mama (2004 Digital Remaster),80.0
3585,Mudcrutch,Tegan,F,2,Levine,208.03873000000002,paid,"Portland-South Portland, ME",548,Six Days On The Road (Album Version),80.0
3586,Alaska Y Dinarama,Tegan,F,3,Levine,180.37506000000002,paid,"Portland-South Portland, ME",548,Ni TÃÂº Ni Nadie (VersiÃÂ³n Demo),80.0
3587,Kicking K8,Tegan,F,4,Levine,176.48281,paid,"Portland-South Portland, ME",548,Liar,80.0
3588,Badly Drawn Boy,Tegan,F,5,Levine,318.51057000000003,paid,"Portland-South Portland, ME",548,The Shining,80.0
3589,,Tegan,F,6,Levine,,paid,"Portland-South Portland, ME",548,,80.0
3590,Disturbed,Tegan,F,7,Levine,247.09179,paid,"Portland-South Portland, ME",548,Pain Redefined (Album Version),80.0
3591,Phoenix,Tegan,F,8,Levine,278.80444,paid,"Portland-South Portland, ME",548,Armistice,80.0
3592,Margaret Becker,Tegan,F,9,Levine,251.84607999999997,paid,"Portland-South Portland, ME",548,The Hunger Stays,80.0
3593,Lady GaGa,Tegan,F,10,Levine,220.65587000000002,paid,"Portland-South Portland, ME",548,Teeth,80.0
3594,Corinne Bailey Rae,Tegan,F,11,Levine,206.18403999999998,paid,"Portland-South Portland, ME",548,Trouble Sleeping,80.0
3595,Royksopp,Tegan,F,12,Levine,303.62077,paid,"Portland-South Portland, ME",548,Miss It So Much,80.0
3596,Apocalyptica,Tegan,F,13,Levine,221.07383,paid,"Portland-South Portland, ME",548,Enter Sandman,80.0
3597,Usher featuring will.i.am,Tegan,F,14,Levine,395.72853,paid,"Portland-South Portland, ME",548,OMG,80.0
3598,,Alivia,F,0,Terrell,,free,"Parkersburg-Vienna, WV",3,,4.0
3599,The Killers,Alivia,F,1,Terrell,246.80444,free,"Parkersburg-Vienna, WV",3,Read My Mind,4.0
3600,Barry Tuckwell/Academy of St Martin-in-the-Fields/Sir Neville Marriner,Tegan,F,15,Levine,277.15873,paid,"Portland-South Portland, ME",548,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),80.0
3601,Interpol,Tegan,F,16,Levine,487.67955,paid,"Portland-South Portland, ME",548,Public Pervert,80.0
3602,Clay Walker,Tegan,F,17,Levine,167.99302,paid,"Portland-South Portland, ME",548,What's It To You (Album Version),80.0
3603,DMX,Tegan,F,18,Levine,259.65668999999997,paid,"Portland-South Portland, ME",548,One More Road To Cross,80.0
3604,Dakota Oak,Tegan,F,19,Levine,45.635459999999995,paid,"Portland-South Portland, ME",548,Baker's Blue Jay Yarn,80.0
3605,Coldplay,Tegan,F,20,Levine,268.30322,paid,"Portland-South Portland, ME",548,Yellow,80.0
3606,Deadmau5,Tegan,F,21,Levine,521.19465,paid,"Portland-South Portland, ME",548,Faxing Berlin,80.0
3607,Shaggy / Ricardo Ducent,Tegan,F,22,Levine,226.76852999999997,paid,"Portland-South Portland, ME",548,It Wasn't Me,80.0
3608,R.E.M.,Tegan,F,23,Levine,202.4224,paid,"Portland-South Portland, ME",548,Talk About The Passion,80.0
3609,Michelle Shocked,Tegan,F,24,Levine,217.83465,paid,"Portland-South Portland, ME",548,Quality Of Mercy,80.0
3610,Cradle Of Filth,Tegan,F,25,Levine,371.66975,paid,"Portland-South Portland, ME",548,Better To Reign In Hell,80.0
3611,Bond,Tegan,F,26,Levine,210.9122,paid,"Portland-South Portland, ME",548,Scorchio,80.0
3612,,Sylvie,F,0,Cruz,,free,"Washington-Arlington-Alexandria, DC-VA-MD-WV",484,,10.0
3613,Vieja Trova Santiaguera,Tegan,F,27,Levine,222.58892999999998,paid,"Portland-South Portland, ME",548,Cuida Eso,80.0
3614,Jonas Brothers,Tegan,F,28,Levine,153.46893,paid,"Portland-South Portland, ME",548,S.O.S.,80.0
3615,KC And The Sunshine Band,Sylvie,F,1,Cruz,301.03465,free,"Washington-Arlington-Alexandria, DC-VA-MD-WV",484,Get Down Tonight (Miami Mix),10.0
3616,Alejandro Sanz,Tegan,F,29,Levine,277.44608,paid,"Portland-South Portland, ME",548,Te lo agradezco_ pero no,80.0
3617,Bleeding Through,Tegan,F,30,Levine,171.67628,paid,"Portland-South Portland, ME",548,The Truth (Sick Of It All Cover Version),80.0
3618,Eminem,Sylvie,F,2,Cruz,323.49995,free,"Washington-Arlington-Alexandria, DC-VA-MD-WV",484,Criminal,10.0
3619,MoZella,Tegan,F,31,Levine,203.41506,paid,"Portland-South Portland, ME",548,You Wanted It (Album Version),80.0
3620,,Tegan,F,32,Levine,,paid,"Portland-South Portland, ME",548,,80.0
3621,Laurel & Hardy,Sylvie,F,3,Cruz,123.71546000000001,free,"Washington-Arlington-Alexandria, DC-VA-MD-WV",484,At the Ball_ That's All,10.0
3622,Jack's Mannequin,Tegan,F,33,Levine,194.89914,paid,"Portland-South Portland, ME",548,The Mixed Tape (Album Version),80.0
3623,Percubaba,Sylvie,F,4,Cruz,124.78648999999999,free,"Washington-Arlington-Alexandria, DC-VA-MD-WV",484,Intro,10.0
3624,Eagles,Tegan,F,34,Levine,241.78893,paid,"Portland-South Portland, ME",548,Take The Devil (LP Version),80.0
3625,Rilo Kiley,Sylvie,F,5,Cruz,322.42893,free,"Washington-Arlington-Alexandria, DC-VA-MD-WV",484,A Man/Me/Then Jim (Album Version),10.0
3626,Rise Against,Tegan,F,35,Levine,245.96853,paid,"Portland-South Portland, ME",548,Audience Of One,80.0
3627,Watain,Sylvie,F,6,Cruz,303.25506,free,"Washington-Arlington-Alexandria, DC-VA-MD-WV",484,Sworn To The Dark,10.0
3628,Nickel Creek,Tegan,F,36,Levine,187.55873,paid,"Portland-South Portland, ME",548,Scotch & Chocolate,80.0
3629,Ricardo Arjona,Sylvie,F,7,Cruz,210.25914,free,"Washington-Arlington-Alexandria, DC-VA-MD-WV",484,Como Duele (Album),10.0
3630,Sherwood,Tegan,F,37,Levine,122.77506000000001,paid,"Portland-South Portland, ME",548,The last to know,80.0
3631,,Tegan,F,38,Levine,,paid,"Portland-South Portland, ME",548,,80.0
3632,,Tegan,F,39,Levine,,paid,"Portland-South Portland, ME",548,,80.0
3633,Gordon Lightfoot,Tegan,F,40,Levine,172.61668999999998,paid,"Portland-South Portland, ME",548,Steel Rail Blues,80.0
3634,The Temper Trap,Tegan,F,41,Levine,192.67873,paid,"Portland-South Portland, ME",548,Fader,80.0
3635,Moby,Tegan,F,42,Levine,228.25751,paid,"Portland-South Portland, ME",548,South Side,80.0
3636,Toby Keith,Tegan,F,43,Levine,207.46403999999998,paid,"Portland-South Portland, ME",548,How Do You Like Me Now?!,80.0
3637,Joe Vasconcellos,Tegan,F,44,Levine,255.92118,paid,"Portland-South Portland, ME",548,Me Demoro (vivo),80.0
3638,Mike Jones,Tegan,F,45,Levine,222.58892999999998,paid,"Portland-South Portland, ME",548,Next To You   (Explicit Album Version),80.0
3639,MercyME,Tegan,F,46,Levine,257.51465,paid,"Portland-South Portland, ME",548,In You,80.0
3640,,Lily,F,0,Cooper,,free,"Columbia, SC",58,,59.0
3641,,Lily,F,1,Cooper,,free,"Columbia, SC",58,,59.0
3642,,,,2,,,free,,58,,
3643,,,,3,,,free,,58,,
3644,,,,4,,,free,,58,,
3645,Disturbed,Chloe,F,0,Cuevas,223.45098,free,"San Francisco-Oakland-Hayward, CA",553,Just Stop (Album Version),49.0
3646,,Lily,F,5,Cooper,,free,"Columbia, SC",58,,59.0
